2025-07-28 14:43:16,255 - file_utils - WARNING - System Helvetica fonts not found, using defaults
2025-07-28 14:43:16,256 - file_utils - INFO - File utilities module initialized successfully
2025-07-28 14:58:10,288 - file_utils - ERROR - Failed to secure page 10: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,297 - file_utils - ERROR - Failed to secure page 11: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,307 - file_utils - ERROR - Failed to secure page 12: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,314 - file_utils - ERROR - Failed to secure page 13: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,321 - file_utils - ERROR - Failed to secure page 14: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,333 - file_utils - ERROR - Failed to secure page 15: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,343 - file_utils - ERROR - Failed to secure page 16: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,359 - file_utils - ERROR - Failed to secure page 17: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,374 - file_utils - ERROR - Failed to secure page 18: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,380 - file_utils - ERROR - Failed to secure page 19: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,386 - file_utils - ERROR - Failed to secure page 20: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,391 - file_utils - ERROR - Failed to secure page 21: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,400 - file_utils - ERROR - Failed to secure page 22: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,405 - file_utils - ERROR - Failed to secure page 23: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,423 - file_utils - ERROR - Failed to secure page 24: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,434 - file_utils - ERROR - Failed to secure page 25: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,444 - file_utils - ERROR - Failed to secure page 26: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,468 - file_utils - ERROR - Failed to secure page 27: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,484 - file_utils - ERROR - Failed to secure page 28: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,492 - file_utils - ERROR - Failed to secure page 29: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,512 - file_utils - ERROR - Failed to secure page 30: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,518 - file_utils - ERROR - Failed to secure page 31: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,533 - file_utils - ERROR - Failed to secure page 32: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,541 - file_utils - ERROR - Failed to secure page 33: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,548 - file_utils - ERROR - Failed to secure page 34: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,553 - file_utils - ERROR - Failed to secure page 35: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,557 - file_utils - ERROR - Failed to secure page 36: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,564 - file_utils - ERROR - Failed to secure page 37: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,570 - file_utils - ERROR - Failed to secure page 38: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,582 - file_utils - ERROR - Failed to secure page 39: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,586 - file_utils - ERROR - Failed to secure page 40: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,591 - file_utils - ERROR - Failed to secure page 41: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,596 - file_utils - ERROR - Failed to secure page 42: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,602 - file_utils - ERROR - Failed to secure page 43: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,606 - file_utils - ERROR - Failed to secure page 44: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,612 - file_utils - ERROR - Failed to secure page 45: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,617 - file_utils - ERROR - Failed to secure page 46: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,625 - file_utils - ERROR - Failed to secure page 47: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,633 - file_utils - ERROR - Failed to secure page 48: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,639 - file_utils - ERROR - Failed to secure page 49: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,645 - file_utils - ERROR - Failed to secure page 50: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,653 - file_utils - ERROR - Failed to secure page 51: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,666 - file_utils - ERROR - Failed to secure page 52: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,678 - file_utils - ERROR - Failed to secure page 53: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,685 - file_utils - ERROR - Failed to secure page 54: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,692 - file_utils - ERROR - Failed to secure page 55: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,705 - file_utils - ERROR - Failed to secure page 56: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,710 - file_utils - ERROR - Failed to secure page 57: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,716 - file_utils - ERROR - Failed to secure page 58: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,722 - file_utils - ERROR - Failed to secure page 59: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,727 - file_utils - ERROR - Failed to secure page 60: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,731 - file_utils - ERROR - Failed to secure page 61: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,737 - file_utils - ERROR - Failed to secure page 62: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,745 - file_utils - ERROR - Failed to secure page 63: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,756 - file_utils - ERROR - Failed to secure page 64: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,762 - file_utils - ERROR - Failed to secure page 65: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,768 - file_utils - ERROR - Failed to secure page 66: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,777 - file_utils - ERROR - Failed to secure page 67: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,783 - file_utils - ERROR - Failed to secure page 68: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,789 - file_utils - ERROR - Failed to secure page 69: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,801 - file_utils - ERROR - Failed to secure page 70: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,807 - file_utils - ERROR - Failed to secure page 71: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,814 - file_utils - ERROR - Failed to secure page 72: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,829 - file_utils - ERROR - Failed to secure page 73: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,841 - file_utils - ERROR - Failed to secure page 74: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,851 - file_utils - ERROR - Failed to secure page 75: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,855 - file_utils - ERROR - Failed to secure page 76: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,862 - file_utils - ERROR - Failed to secure page 77: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,872 - file_utils - ERROR - Failed to secure page 78: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,881 - file_utils - ERROR - Failed to secure page 79: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,897 - file_utils - ERROR - Failed to secure page 80: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,904 - file_utils - ERROR - Failed to secure page 81: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,911 - file_utils - ERROR - Failed to secure page 82: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,928 - file_utils - ERROR - Failed to secure page 83: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,935 - file_utils - ERROR - Failed to secure page 84: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,947 - file_utils - ERROR - Failed to secure page 85: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,956 - file_utils - ERROR - Failed to secure page 86: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,962 - file_utils - ERROR - Failed to secure page 87: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,966 - file_utils - ERROR - Failed to secure page 88: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,970 - file_utils - ERROR - Failed to secure page 89: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,981 - file_utils - ERROR - Failed to secure page 90: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,987 - file_utils - ERROR - Failed to secure page 91: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:10,995 - file_utils - ERROR - Failed to secure page 92: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:11,002 - file_utils - ERROR - Failed to secure page 93: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:11,006 - file_utils - ERROR - Failed to secure page 94: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:11,011 - file_utils - ERROR - Failed to secure page 95: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:11,024 - file_utils - ERROR - Failed to secure page 96: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:11,029 - file_utils - ERROR - Failed to secure page 97: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:11,035 - file_utils - ERROR - Failed to secure page 98: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:11,039 - file_utils - ERROR - Failed to secure page 99: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:11,047 - file_utils - ERROR - Failed to secure page 100: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:11,055 - file_utils - ERROR - Failed to secure page 101: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:11,060 - file_utils - ERROR - Failed to secure page 102: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:11,067 - file_utils - ERROR - Failed to secure page 103: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:11,074 - file_utils - ERROR - Failed to secure page 104: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:11,080 - file_utils - ERROR - Failed to secure page 105: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:11,085 - file_utils - ERROR - Failed to secure page 106: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:11,089 - file_utils - ERROR - Failed to secure page 107: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:11,098 - file_utils - ERROR - Failed to secure page 108: Cannot open resource "C:\Users\USER\AppData\Local\Temp\tmp_kmb8msy.png"
2025-07-28 14:58:11,397 - file_utils - INFO - Successfully secured document: uploads\user_1001\request_2001\20250728_145809_4eme.pdf
2025-07-28 15:01:34,982 - file_utils - WARNING - System Helvetica fonts not found, using defaults
2025-07-28 15:01:34,983 - file_utils - INFO - File utilities module initialized successfully
2025-07-28 15:02:39,059 - file_utils - WARNING - System Helvetica fonts not found, using defaults
2025-07-28 15:02:39,060 - file_utils - INFO - File utilities module initialized successfully
2025-07-28 15:02:39,128 - file_utils - WARNING - System Helvetica fonts not found, using defaults
2025-07-28 15:02:39,570 - file_utils - INFO - Created request directory: downloads\couriel\request_999999
2025-07-28 15:02:43,273 - UserActions - INFO - Test des répertoires réussi
2025-07-28 15:03:32,639 - UserActions - INFO - Fichier sélectionné: C:/Users/USER/Documents/epreuve 5eme.pdf
2025-07-28 15:03:32,685 - PDFSecurityApp - ERROR - Erreur de prévisualisation: name 'ImageDraw' is not defined
2025-07-28 15:03:45,875 - UserActions - INFO - Début du traitement pour C:/Users/USER/Documents/epreuve 5eme.pdf
2025-07-28 15:03:45,975 - file_utils - ERROR - File validation failed: Invalid file extension: 
2025-07-28 15:03:45,975 - file_utils - WARNING - Attempt 1 failed: Invalid file extension: 
2025-07-28 15:03:47,501 - file_utils - ERROR - File validation failed: Invalid file extension: 
2025-07-28 15:03:47,502 - file_utils - WARNING - Attempt 2 failed: Invalid file extension: 
2025-07-28 15:03:49,756 - file_utils - ERROR - File validation failed: Invalid file extension: 
2025-07-28 15:03:49,757 - file_utils - WARNING - Attempt 3 failed: Invalid file extension: 
2025-07-28 15:03:49,760 - file_utils - ERROR - All attempts failed, last error: Invalid file extension: 
2025-07-28 15:03:49,766 - file_utils - WARNING - Used fallback copy from C:\Users\USER\AppData\Local\Temp\tmpthl4_cbu to uploads\user_1001\request_3f6e8d66\20250728_150345_epreuve 5eme.pdf
2025-07-28 15:04:00,748 - UserActions - INFO - Traitement réussi: uploads\user_1001\request_3f6e8d66\20250728_150345_epreuve 5eme.pdf
2025-07-28 15:04:00,802 - PDFSecurityApp - ERROR - Erreur de prévisualisation: name 'ImageDraw' is not defined
2025-07-28 15:06:21,504 - UserActions - INFO - Nouveaux codes générés
2025-07-28 15:06:32,197 - UserActions - INFO - Nouveaux codes générés
2025-07-28 15:06:32,884 - UserActions - INFO - Nouveaux codes générés
2025-07-28 15:06:34,850 - UserActions - INFO - Nouveaux codes générés
2025-07-28 15:06:48,737 - UserActions - INFO - Début du traitement pour C:/Users/USER/Documents/epreuve 5eme.pdf
2025-07-28 15:06:48,933 - file_utils - ERROR - File validation failed: Invalid file extension: 
2025-07-28 15:06:48,933 - file_utils - WARNING - Attempt 1 failed: Invalid file extension: 
2025-07-28 15:06:50,440 - file_utils - ERROR - File validation failed: Invalid file extension: 
2025-07-28 15:06:50,441 - file_utils - WARNING - Attempt 2 failed: Invalid file extension: 
2025-07-28 15:06:52,694 - file_utils - ERROR - File validation failed: Invalid file extension: 
2025-07-28 15:06:52,695 - file_utils - WARNING - Attempt 3 failed: Invalid file extension: 
2025-07-28 15:06:52,695 - file_utils - ERROR - All attempts failed, last error: Invalid file extension: 
2025-07-28 15:06:52,698 - file_utils - WARNING - Used fallback copy from C:\Users\USER\AppData\Local\Temp\tmpovvi0rur to uploads\user_1002\request_6337ae54\20250728_150648_epreuve 5eme.pdf
2025-07-28 15:07:05,925 - UserActions - INFO - Traitement réussi: uploads\user_1002\request_6337ae54\20250728_150648_epreuve 5eme.pdf
2025-07-28 15:07:05,949 - PDFSecurityApp - ERROR - Erreur de prévisualisation: name 'ImageDraw' is not defined
2025-07-28 15:09:03,057 - file_utils - WARNING - System Helvetica fonts not found, using defaults
2025-07-28 15:09:03,058 - file_utils - INFO - File utilities module initialized successfully
2025-07-28 15:09:03,061 - file_utils - WARNING - System Helvetica fonts not found, using defaults
2025-07-28 15:09:04,508 - file_utils - INFO - Created request directory: downloads\couriel\request_999999
2025-07-28 15:09:14,821 - UserActions - INFO - Test des répertoires réussi
2025-07-28 15:10:25,763 - UserActions - INFO - Fichier sélectionné: C:/Users/USER/Desktop/pdf cours/01.corrige.pdf
2025-07-28 15:10:31,191 - UserActions - INFO - Début du traitement pour C:/Users/USER/Desktop/pdf cours/01.corrige.pdf
2025-07-28 15:10:31,217 - file_utils - ERROR - File validation failed: Invalid file extension: 
2025-07-28 15:10:31,224 - file_utils - WARNING - Attempt 1 failed: Invalid file extension: 
2025-07-28 15:10:32,731 - file_utils - ERROR - File validation failed: Invalid file extension: 
2025-07-28 15:10:32,731 - file_utils - WARNING - Attempt 2 failed: Invalid file extension: 
2025-07-28 15:10:34,999 - file_utils - ERROR - File validation failed: Invalid file extension: 
2025-07-28 15:10:35,000 - file_utils - WARNING - Attempt 3 failed: Invalid file extension: 
2025-07-28 15:10:35,000 - file_utils - ERROR - All attempts failed, last error: Invalid file extension: 
2025-07-28 15:10:35,015 - file_utils - WARNING - Used fallback copy from C:\Users\USER\AppData\Local\Temp\tmpeeoet9zk to uploads\user_1001\request_c4c678c4\20250728_151031_01.corrige.pdf
2025-07-28 15:10:46,910 - UserActions - INFO - Traitement réussi: uploads\user_1001\request_c4c678c4\20250728_151031_01.corrige.pdf
2025-07-28 15:12:09,060 - UserActions - INFO - Fichier sélectionné: C:/Users/USER/Pictures/2022-06-23/001.jpg
2025-07-28 15:12:11,711 - file_utils - ERROR - File validation failed: Invalid file extension: .jpg
2025-07-28 15:12:14,004 - PDFSecurityApp - ERROR - Validation fichier échouée: Invalid file extension: .jpg
2025-07-28 15:25:14,299 - file_utils - WARNING - System Helvetica fonts not found, using defaults
2025-07-28 15:25:14,325 - file_utils - INFO - File utilities module initialized successfully
2025-07-28 15:25:14,327 - file_utils - WARNING - System Helvetica fonts not found, using defaults
2025-07-28 15:26:04,180 - file_utils - INFO - Module des utilitaires de fichiers initialisé.
2025-07-28 15:26:42,085 - file_utils - ERROR - Échec de l'application des éléments de sécurité : expected str, bytes or os.PathLike object, not PngImageFile
Traceback (most recent call last):
  File "C:\Users\USER\Desktop\auth\utils\file_utils.py", line 257, in _apply_security_elements
    c.drawImage(
    ~~~~~~~~~~~^
        qr_image,
        ^^^^^^^^^
    ...<2 lines>...
        mask='auto'
        ^^^^^^^^^^^
    )
    ^
  File "C:\Users\USER\AppData\Roaming\Python\Python313\site-packages\reportlab\pdfgen\canvas.py", line 1005, in drawImage
    imgObj = pdfdoc.PDFImageXObject(name, image, mask=mask)
  File "C:\Users\USER\AppData\Roaming\Python\Python313\site-packages\reportlab\pdfbase\pdfdoc.py", line 2108, in __init__
    ext = os.path.splitext(source)[1].lower()
          ~~~~~~~~~~~~~~~~^^^^^^^^
  File "<frozen ntpath>", line 244, in splitext
TypeError: expected str, bytes or os.PathLike object, not PngImageFile
2025-07-28 15:26:42,218 - file_utils - ERROR - La sécurisation du document a échoué : Impossible d'appliquer les éléments de sécurité : expected str, bytes or os.PathLike object, not PngImageFile
Traceback (most recent call last):
  File "C:\Users\USER\Desktop\auth\utils\file_utils.py", line 257, in _apply_security_elements
    c.drawImage(
    ~~~~~~~~~~~^
        qr_image,
        ^^^^^^^^^
    ...<2 lines>...
        mask='auto'
        ^^^^^^^^^^^
    )
    ^
  File "C:\Users\USER\AppData\Roaming\Python\Python313\site-packages\reportlab\pdfgen\canvas.py", line 1005, in drawImage
    imgObj = pdfdoc.PDFImageXObject(name, image, mask=mask)
  File "C:\Users\USER\AppData\Roaming\Python\Python313\site-packages\reportlab\pdfbase\pdfdoc.py", line 2108, in __init__
    ext = os.path.splitext(source)[1].lower()
          ~~~~~~~~~~~~~~~~^^^^^^^^
  File "<frozen ntpath>", line 244, in splitext
TypeError: expected str, bytes or os.PathLike object, not PngImageFile

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\USER\Desktop\auth\utils\file_utils.py", line 332, in secure_document
    await loop.run_in_executor(
    ...<6 lines>...
    )
  File "C:\Program Files\Python313\Lib\concurrent\futures\thread.py", line 58, in run
    result = self.fn(*self.args, **self.kwargs)
  File "C:\Users\USER\Desktop\auth\utils\file_utils.py", line 296, in _apply_security_elements
